KEY	VALUE	COMMENTS
__id	jp
info.rivals.desc	This town might not be big enough for everyone.\n\nTurns out that making a go of it on the black market during Prohibition wasn't a terribly uncommon idea. While most of the criminal activity in the city is limited to some <sprite name="ui goon defiant"> <link="goons">small time corner hooligans</link>， there are a few other outfits in town that could rival yours. As you run into them， they may decide to ignore you. They may decide that you're a threat. Or you may decide to make yourself into a threat.\n\nOpen <sprite name="ui ai aggro"> <link="hostility">conflict</link> is bad for business， but sometimes it can't be avoided. It's up to you as the outfit boss to decide what can be avoided and what must be faced head-on when it comes to your rivals.
info.hostility.icon	<sprite name="ui ai aggro">
info.hostility.name	Hostility & Conflict
info.hostility.desc	When others decide that their dislike for your outfit requires action.\n\nThere could be many reasons that a <sprite name="ui goon defiant"> <link="goons">local hooligan</link> or <link="rivals">rival outfit</link> has decided to escalate things from mutual distrust into open conflict.\n\nFor local hooligans， this means that they'll attack your crew members if they get too close to their controlled <sprite name="ui corner"> <link="corners">corner</link> and they may chase after your crew members for a few corners. If you previously had a deal with them to transact commerce with <link="businesses">businesses</link> on their corner， that arrangement will end as will any deal that was made where they agreed to stop bothering local merchants. \n\nSome triggers for conflict with local hooligans include spending too much time on their corner， doing something hostile to one of their family members， or attacking them directly. Also， some local hooligans are just touchy about newcomers and may be immediately hostile toward your outfit. But that will eventually pass as they become accustomed to your presence.\n\nWhen a rival outfit is hostile toward you， they have a whole range of options. They will sometimes gather their crew and target one of your crew members for <sprite name="ui combat"> attack. If they're well-armed， that could be quite unfortunate for that crew member and at worst could result in their <sprite name="ui dead crew"> death.\n\nThey may target your <sprite name="ui pip territory expand"> <link="fronts">fronts</link> and convince the business owner that it's best that they <sprite name="ui player lost front"> close down the front.\n\nYour <sprite name="ui pip social expansion"> <link="controlled-buildings">controlled buildings</link> will be vulnerable to <sprite name="ui ai building attack"> attack and damage， leaving them unable to function until repaired.\n\nThey may start <sprite name="ui corner raided"> raiding corners near your outfit， causing the businesses there to stop buying and selling with you for a time and causing some social unpleasantness as they report the negative results of being associated with your outfit.\n\nIn either case， you should expect a lot of <sprite name="ui heat"> <link="heat">heat</link> and the resulting increase in attention from the <sprite name="police station"> <link="police">local cops</link>.\n\nThis can all get very expensive and make your outfit's existence even more precarious. For local hooligans， you can simply demand that they stop. If your outfit has more manpower and weaponry than they do， they're likely to slink back to their corner and leave you alone.\n\nFor rival outfits， you need to go ask them for a <sprite name="ui truce started"> <link="truce">truce</link> which will put a pause on hostility for a while. 
info.truce.icon	<sprite name="ui truce started">
info.truce.name	Truces
info.truce.desc	Sometimes conflict is necessary. Sometimes it's just bad for business.\n\nIf you're engaged in <sprite name="ui ai aggro"> <link="hostility">hostilities</link> with a <link="rivals">rival outfit</link>， you can request a truce from them or they may request one from you. If you request it， it's likely that the other outfit will want you to pay for it， so they'll demand some amount of cash to cease hostilities.\n\nIf， however， the rival outfit approaches you and asks you to meet one of their crew on neutral ground， that means that they've decided the current conflict is not going their way. In this case， your outfit will be the ones receiving the cash to end the unpleasantness.\n\nOnce a truce has commenced， the rival outfit will cease all provocative action for the duration of the truce. If， however， you decide to take hostile action against a rival with whom you have a truce， you should expect a full and immediate resumption of hostile action.
info.relationships.icon	<sprite name="ui pip social">
info.relationships.name	Relationships & Trust
info.relationships.desc	In the city's underworld， who you know and who to trust are critically important to your outfit's success.\n\nYour relationship score summarizes your history with another person. It is influenced by direct positive interactions like cutting someone a break on prices or completing a mission for them. Or those direct interactions can be negative like demanding that they pay you <sprite name="ui tribute"> <link="protection">protection money</link> or failing to help them keep a <sprite name="ui goon defiant"> <link="goons">hostile local hooligan</link> from vandalizing their business.\n\nRelationships can also be influenced by personality features - like if you're both the same <sprite name="ui ethnicity general"> <link="ethnicity">ethnicity</link>， that will result in a higher relationship score and greater trust. On the other hand， they could be cautious by nature and that would lead them to trust you less right away.\n\nBut consequences also spread socially. If you help someone by completing a mission， that results in a positive relationship boost with their entire family. Likewise， if you break someone's windows， they're likely to inform everyone they know that you're not to be trusted， so expect negative relationship impacts.\n\nOnce someone trusts you enough， they will reveal what illegal activities they might want to discuss with you. If they trust you considerably， they will offer you <sprite name="ui tickets"> <link="favors">favors</link> such as introductions， skills and lots of other extremely helpful benefits.\n\nSo keep in mind， your actions， both positive and negative resonate socially.
